Desc	Family ID	S_dalli	E_babai	V_penis	S_velum	T_virginea	A_californica	C_concholepas	H_cracherodii	D_sirenkoi	V_oligotropha	L_scabra	C_septemvalvis	S_philippinensis	N_pompilius	N_megatrapezata	L_anatina	S_atlantica	A_discrepans	P_vernedei	O_vulgaris
(null)	OG0003421	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003422	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	OG0003423	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003424	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003425	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003426	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003427	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003428	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003429	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003430	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003431	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003432	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0003433	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003434	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003435	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
(null)	OG0003436	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003438	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003439	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0003440	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003441	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003442	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
(null)	OG0003443	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003444	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003445	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003446	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
(null)	OG0003447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
(null)	OG0003448	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003449	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003451	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003452	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003453	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003454	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003455	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003456	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003457	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003458	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003459	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
(null)	OG0003460	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0003461	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003462	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
(null)	OG0003464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
(null)	OG0003465	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
(null)	OG0003467	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
(null)	OG0003468	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0003469	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003470	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003471	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003472	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
(null)	OG0003474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003476	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0003477	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
(null)	OG0003479	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003480	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003481	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003482	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003483	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003484	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003485	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0003486	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003487	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003488	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003489	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003490	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003491	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	OG0003492	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
(null)	OG0003494	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003495	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0003496	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003497	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0003498	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003499	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003500	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003501	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
(null)	OG0003502	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003503	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003504	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003505	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003506	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003507	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
(null)	OG0003508	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0003509	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003510	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0003511	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003513	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0003514	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0003515	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0003516	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0003517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
(null)	OG0003518	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003519	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003520	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003521	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003522	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003523	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003524	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003525	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003526	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003527	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003528	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003529	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003530	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003531	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003532	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003533	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003534	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003535	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003536	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003537	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003538	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003539	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003540	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003541	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003542	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003543	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003544	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003546	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003547	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003548	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003549	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003550	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003551	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003553	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0003554	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0003555	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0003556	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003557	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003558	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003559	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003560	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003561	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003562	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003563	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003564	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003565	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0003566	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003567	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003568	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003569	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003570	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003571	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003572	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003573	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003574	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003575	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003576	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003577	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003578	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003579	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003580	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003581	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003582	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003583	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0003584	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003585	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003586	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003587	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003588	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003589	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003590	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003591	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003592	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003593	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003594	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003595	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003596	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003597	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003598	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003599	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0003600	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003601	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003602	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003603	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003604	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003605	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003606	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003607	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003608	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003609	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003610	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003611	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003612	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003613	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003614	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003615	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003616	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003617	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003618	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003619	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003620	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003621	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003622	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003623	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003624	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003625	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003626	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003627	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003628	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0003629	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003630	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003631	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0003632	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003633	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003634	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003635	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0003636	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003637	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003638	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003639	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003640	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003641	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003642	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003643	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003644	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003645	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003646	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003647	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0003648	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003649	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0003652	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003653	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003654	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003655	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003656	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003657	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003658	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003659	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003660	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003661	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003662	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003663	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0003664	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003665	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003666	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003667	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0003668	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003669	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003670	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003671	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003672	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003673	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003674	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003675	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003676	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003677	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003678	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003679	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0003680	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003681	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003682	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003683	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003684	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0003685	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0003686	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003687	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003688	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003689	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003690	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003691	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003692	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003693	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003694	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003695	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0003696	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0003697	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
